track_name,artist,year,views,is_hit,genre,listeners,playcount,tags,lyric_positivity,slang_count,primary_theme,bpm,energy,danceability,valence,acousticness,loudness,key,mode,spectral_flatness,zero_crossing_rate,mfcc_mean,spectral_contrast,poly_features,instrumentalness,liveness,speechiness,sub_genre
Aquele Abraço #442,Djavan,2025,2149,0,mpb,854773,4451324,"brazilian,pop,mpb,rnb",0.42,11,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Oceano #270,Caetano Veloso,2025,2688,0,mpb,473042,4224754,"brazilian,pop,mpb,rnb",0.43,14,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Ain't Got No #166,Luedji Luna,2025,2350,0,mpb,171810,2753375,"brazilian,pop,mpb,rnb",0.84,6,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha #5,Gilberto Gil,2025,4065,0,mpb,444410,2945016,"brazilian,pop,mpb,rnb",0.31,4,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Intimidade #23,Liniker,2025,4523,0,mpb,681916,549872,"brazilian,pop,mpb,rnb",0.72,13,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Construção #305,Caetano Veloso,2025,3649,0,mpb,249645,2309766,"brazilian,pop,mpb,rnb",0.84,3,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha #309,Djavan,2025,2321,0,mpb,921938,4921782,"brazilian,pop,mpb,rnb",0.63,14,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Antes de Tudo #199,Liniker,2025,1203,0,mpb,445729,2700979,"brazilian,pop,mpb,rnb",0.22,5,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Intimidade #263,Liniker,2025,2995,0,mpb,815980,4915825,"brazilian,pop,mpb,rnb",0.3,11,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Oceano #408,Gilberto Gil,2025,4909,0,mpb,564656,1038370,"brazilian,pop,mpb,rnb",0.12,15,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Banho de Folhas #78,Luedji Luna,2025,283,0,mpb,594627,1421798,"brazilian,pop,mpb,rnb",0.83,1,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Canto de Ossanha #52,Caetano Veloso,2025,2707,0,mpb,414291,4111215,"brazilian,pop,mpb,rnb",0.4,15,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Aquele Abraço #322,Gilberto Gil,2025,3937,0,mpb,560415,3597343,"brazilian,pop,mpb,rnb",0.87,0,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Banho de Folhas #271,Luedji Luna,2025,1161,0,mpb,395469,312891,"brazilian,pop,mpb,rnb",0.14,5,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Melhores Momentos #104,Liniker,2025,2237,0,mpb,911229,1038251,"brazilian,pop,mpb,rnb",0.46,9,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Garota de Ipanema #248,Djavan,2025,1271,0,mpb,24740,2847240,"brazilian,pop,mpb,rnb",0.37,7,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema #23,Gilberto Gil,2025,4920,0,mpb,85294,4246135,"brazilian,pop,mpb,rnb",0.44,8,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Zero #232,Liniker,2025,752,0,mpb,309281,800548,"brazilian,pop,mpb,rnb",0.46,9,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Oceano #411,Caetano Veloso,2025,2125,0,mpb,103655,1274410,"brazilian,pop,mpb,rnb",0.4,3,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Canto de Ossanha #105,Djavan,2025,3072,0,mpb,585815,51143,"brazilian,pop,mpb,rnb",0.6,13,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Psiu #297,Liniker,2025,2218,0,mpb,111910,224350,"brazilian,pop,mpb,rnb",0.37,0,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Psiu #191,Liniker,2025,1959,0,mpb,936706,290539,"brazilian,pop,mpb,rnb",0.55,1,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Ain't Got No #334,Luedji Luna,2025,2643,0,mpb,642205,3887041,"brazilian,pop,mpb,rnb",0.47,14,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Construção #209,Djavan,2025,1519,0,mpb,697083,3751842,"brazilian,pop,mpb,rnb",0.21,6,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Zero #230,Liniker,2025,3124,0,mpb,851590,2442314,"brazilian,pop,mpb,rnb",0.44,5,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Águas de Março #395,Caetano Veloso,2025,3442,0,mpb,507719,4310861,"brazilian,pop,mpb,rnb",0.29,3,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Oceano #190,Caetano Veloso,2025,2030,0,mpb,439523,4412251,"brazilian,pop,mpb,rnb",0.25,3,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Garota de Ipanema #34,Caetano Veloso,2025,2427,0,mpb,412840,2157262,"brazilian,pop,mpb,rnb",0.31,13,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Garota de Ipanema #454,Gilberto Gil,2025,4968,0,mpb,810563,3519719,"brazilian,pop,mpb,rnb",0.69,1,ostentação,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Garota de Ipanema #262,Djavan,2025,2801,0,mpb,572961,4932769,"brazilian,pop,mpb,rnb",0.55,11,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Acalanto #317,Luedji Luna,2025,1237,0,mpb,435352,1132974,"brazilian,pop,mpb,rnb",0.15,0,romance,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_2
Antes de Tudo #362,Liniker,2025,103,0,mpb,621525,2892509,"brazilian,pop,mpb,rnb",0.45,11,festa,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_1
Aquele Abraço #497,Gilberto Gil,2025,1284,0,mpb,153208,4848897,"brazilian,pop,mpb,rnb",0.64,11,protesto,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Garota de Ipanema #375,Gilberto Gil,2025,4029,0,mpb,63633,4073796,"brazilian,pop,mpb,rnb",0.77,13,cotidiano,100,0.4,0.5,0.5,0.7,-10,C,1,0.001,0.05,-10,20.0,0.1,0.05,0.1,0.1,mpb_3
Deixa Fluir #68,Rnb Brasil,2024,28688477,1,rnb,554878,4208218,"brazilian,pop,mpb,rnb",0.6,14,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo - Acústico,Rnb Brasil,2024,14282391,1,rnb,676347,934462,"brazilian,pop,mpb,rnb",0.55,9,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar (Radio Edit),Rnb Brasil,2024,32444893,1,rnb,597072,1247197,"brazilian,pop,mpb,rnb",0.12,0,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Deixa Fluir (Radio Edit),Rnb Brasil,2024,44032046,1,rnb,798418,1003404,"brazilian,pop,mpb,rnb",0.51,0,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo (Radio Edit),Rnb Brasil,2024,29908310,1,rnb,706827,614586,"brazilian,pop,mpb,rnb",0.82,4,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol (Remix),Rnb Brasil,2024,42121513,1,rnb,934062,1986795,"brazilian,pop,mpb,rnb",0.82,5,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Deixa Fluir (Ao Vivo),Rnb Brasil,2024,49592980,1,rnb,117699,2679207,"brazilian,pop,mpb,rnb",0.23,12,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Deixa Fluir - Acústico,Rnb Brasil,2024,28448571,1,rnb,592077,3480914,"brazilian,pop,mpb,rnb",0.51,2,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar - Acústico,Rnb Brasil,2024,9484370,1,rnb,160399,1843443,"brazilian,pop,mpb,rnb",0.64,4,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Deixa Fluir (Remix),Rnb Brasil,2024,1345188,1,rnb,442514,3377326,"brazilian,pop,mpb,rnb",0.66,12,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo #238,Rnb Brasil,2024,19474741,1,rnb,950094,4257655,"brazilian,pop,mpb,rnb",0.57,14,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar (Ao Vivo),Rnb Brasil,2024,5924683,1,rnb,911341,4013664,"brazilian,pop,mpb,rnb",0.46,10,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #143,Rnb Brasil,2024,23653044,1,rnb,893729,4397425,"brazilian,pop,mpb,rnb",0.3,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #80,Rnb Brasil,2024,1103396,1,rnb,807301,3551091,"brazilian,pop,mpb,rnb",0.42,4,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Deixa Fluir #489,Rnb Brasil,2024,30112704,1,rnb,71471,4832679,"brazilian,pop,mpb,rnb",0.84,10,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar #78,Rnb Brasil,2024,11822595,1,rnb,546867,2733150,"brazilian,pop,mpb,rnb",0.81,11,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós #392,Rnb Brasil,2024,22128912,1,rnb,174665,1842499,"brazilian,pop,mpb,rnb",0.2,11,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #209,Rnb Brasil,2024,17241137,1,rnb,187336,4743836,"brazilian,pop,mpb,rnb",0.22,14,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós (Ao Vivo),Rnb Brasil,2024,15639148,1,rnb,654198,1885569,"brazilian,pop,mpb,rnb",0.39,12,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós #458,Rnb Brasil,2024,13871505,1,rnb,913534,4153301,"brazilian,pop,mpb,rnb",0.63,1,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós - Acústico,Rnb Brasil,2024,27724865,1,rnb,338901,1416169,"brazilian,pop,mpb,rnb",0.24,4,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol #2,Rnb Brasil,2024,37022512,1,rnb,994452,4913708,"brazilian,pop,mpb,rnb",0.68,6,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol (Ao Vivo),Rnb Brasil,2024,9250111,1,rnb,11942,4342478,"brazilian,pop,mpb,rnb",0.85,1,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #3,Rnb Brasil,2024,40437626,1,rnb,698302,4839903,"brazilian,pop,mpb,rnb",0.26,4,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol (Radio Edit),Rnb Brasil,2024,1779703,1,rnb,420705,2705041,"brazilian,pop,mpb,rnb",0.12,15,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós (Radio Edit),Rnb Brasil,2024,18605168,1,rnb,828695,3822693,"brazilian,pop,mpb,rnb",0.24,1,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo (Remix),Rnb Brasil,2024,11048897,1,rnb,493718,955687,"brazilian,pop,mpb,rnb",0.63,10,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Deixa Fluir (Remix),R&B Brasileiro,2024,5086260,1,rnb,866471,4325378,"brazilian,pop,mpb,rnb",0.86,13,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo #183,R&B Brasileiro,2024,1936817,1,rnb,978024,90996,"brazilian,pop,mpb,rnb",0.83,1,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo #267,R&B Brasileiro,2024,40412047,1,rnb,692821,1548387,"brazilian,pop,mpb,rnb",0.24,7,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós (Ao Vivo),R&B Brasileiro,2024,3466601,1,rnb,718535,2744405,"brazilian,pop,mpb,rnb",0.78,13,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo (Remix),R&B Brasileiro,2024,35747894,1,rnb,8455,1148021,"brazilian,pop,mpb,rnb",0.14,12,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar - Acústico,R&B Brasileiro,2024,45552408,1,rnb,518184,3007360,"brazilian,pop,mpb,rnb",0.31,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo (Ao Vivo),R&B Brasileiro,2024,20489940,1,rnb,786679,687459,"brazilian,pop,mpb,rnb",0.71,7,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Ficaremos Sós - Acústico,R&B Brasileiro,2024,22638815,1,rnb,506360,111777,"brazilian,pop,mpb,rnb",0.47,1,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo #332,R&B Brasileiro,2024,2659452,1,rnb,742955,3559708,"brazilian,pop,mpb,rnb",0.51,9,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #215,R&B Brasileiro,2024,49635339,1,rnb,382296,377401,"brazilian,pop,mpb,rnb",0.7,14,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo (Radio Edit),R&B Brasileiro,2024,25259709,1,rnb,118523,1277911,"brazilian,pop,mpb,rnb",0.72,8,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo #131,R&B Brasileiro,2024,24779886,1,rnb,533445,1586184,"brazilian,pop,mpb,rnb",0.57,10,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo - Acústico,R&B Brasileiro,2024,25172941,1,rnb,72799,4115032,"brazilian,pop,mpb,rnb",0.76,0,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol (Remix),R&B Brasileiro,2024,37247556,1,rnb,566370,2082600,"brazilian,pop,mpb,rnb",0.83,15,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol - Acústico,R&B Brasileiro,2024,43677986,1,rnb,246269,1167858,"brazilian,pop,mpb,rnb",0.39,13,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar (Remix),R&B Brasileiro,2024,39105703,1,rnb,382904,1349610,"brazilian,pop,mpb,rnb",0.68,1,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós (Remix),R&B Brasileiro,2024,28085344,1,rnb,789322,4765571,"brazilian,pop,mpb,rnb",0.61,2,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Deixa Fluir (Ao Vivo),R&B Brasileiro,2024,19747351,1,rnb,331570,3283148,"brazilian,pop,mpb,rnb",0.51,4,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #83,R&B Brasileiro,2024,13116714,1,rnb,824809,1353274,"brazilian,pop,mpb,rnb",0.25,11,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar (Ao Vivo),R&B Brasileiro,2024,2021234,1,rnb,673970,2399915,"brazilian,pop,mpb,rnb",0.52,15,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Um Sol #275,R&B Brasileiro,2024,45174440,1,rnb,245525,4359596,"brazilian,pop,mpb,rnb",0.4,10,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós (Radio Edit),R&B Brasileiro,2024,47639404,1,rnb,434667,806686,"brazilian,pop,mpb,rnb",0.69,2,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol (Ao Vivo),R&B Brasileiro,2024,12112901,1,rnb,893855,2037217,"brazilian,pop,mpb,rnb",0.52,11,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Deixa Fluir #378,R&B Brasileiro,2024,9296095,1,rnb,531318,3450359,"brazilian,pop,mpb,rnb",0.8,0,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo #302,R&B Brasileiro,2024,2859284,1,rnb,222962,3138338,"brazilian,pop,mpb,rnb",0.66,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo #317,R&B Brasileiro,2024,37947432,1,rnb,575383,4567667,"brazilian,pop,mpb,rnb",0.36,1,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #312,R&B Brasileiro,2024,24068491,1,rnb,5116,3182811,"brazilian,pop,mpb,rnb",0.46,4,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Saber Voar #359,Luccas Carlos,2024,32706299,1,rnb,606616,1229735,"brazilian,pop,mpb,rnb",0.51,2,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Deixa Fluir - Acústico,Luccas Carlos,2024,21298600,1,rnb,830688,1507808,"brazilian,pop,mpb,rnb",0.33,0,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Teu Segredo #206,Luccas Carlos,2024,1184666,1,rnb,282485,3594240,"brazilian,pop,mpb,rnb",0.41,7,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Deixa Fluir (Ao Vivo),Luccas Carlos,2024,39145843,1,rnb,407050,376918,"brazilian,pop,mpb,rnb",0.16,14,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo (Remix),Luccas Carlos,2024,11357317,1,rnb,820963,363411,"brazilian,pop,mpb,rnb",0.78,3,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #296,Luccas Carlos,2024,2016464,1,rnb,382819,3936754,"brazilian,pop,mpb,rnb",0.25,4,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol (Remix),Luccas Carlos,2024,37693924,1,rnb,510293,2185175,"brazilian,pop,mpb,rnb",0.32,7,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar #86,Luccas Carlos,2024,32214388,1,rnb,187918,2707571,"brazilian,pop,mpb,rnb",0.75,1,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol #453,Luccas Carlos,2024,20092887,1,rnb,417583,3727090,"brazilian,pop,mpb,rnb",0.38,11,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Um Sol (Radio Edit),Luccas Carlos,2024,47540507,1,rnb,656937,257135,"brazilian,pop,mpb,rnb",0.15,3,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo (Radio Edit),Luccas Carlos,2024,30563366,1,rnb,514638,3644087,"brazilian,pop,mpb,rnb",0.82,12,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Saber Voar (Radio Edit),Luccas Carlos,2024,15287099,1,rnb,166800,2920362,"brazilian,pop,mpb,rnb",0.16,9,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Ficaremos Sós (Remix),Luccas Carlos,2024,32177671,1,rnb,900664,2373176,"brazilian,pop,mpb,rnb",0.17,3,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Saber Voar (Ao Vivo),Luccas Carlos,2024,19007981,1,rnb,477767,2221945,"brazilian,pop,mpb,rnb",0.8,2,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Ficaremos Sós #55,Luccas Carlos,2024,34886242,1,rnb,988026,1916685,"brazilian,pop,mpb,rnb",0.85,9,cotidiano,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Deixa Fluir (Remix),Luccas Carlos,2024,14216607,1,rnb,931743,428279,"brazilian,pop,mpb,rnb",0.4,9,romance,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
Teu Segredo #335,Luccas Carlos,2024,47618220,1,rnb,745628,472389,"brazilian,pop,mpb,rnb",0.38,2,protesto,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_1
Um Sol (Ao Vivo),Luccas Carlos,2024,4062277,1,rnb,489096,4171681,"brazilian,pop,mpb,rnb",0.52,10,festa,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_2
Teu Segredo #276,Luccas Carlos,2024,25800576,1,rnb,589522,4810549,"brazilian,pop,mpb,rnb",0.25,12,ostentação,90,0.6,0.7,0.6,0.3,-7,A,0,0.005,0.07,-5,15.0,0.2,0.05,0.1,0.1,rnb_3
